,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,3.1482850074768067,0.7154205859454821,0.008540630340576172,0.0030381246082614886,0.1,"(50, 50)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 13}",0.7628499243982781,0.7632646418141465,0.7689049039281844,0.7389536414079197,0.7628037053235043,0.7593559559085443,0.010457388824669003,27,0.7833993515193152,0.7733204149863092,0.7684680635092118,0.7574943267303519,0.7727719351951964,0.7710908183880769,0.008379029431933215
12,2.053555631637573,0.42965982641043554,0.0069274425506591795,5.843179736042812e-05,0.1,"(50, 50)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 14}",0.7526246138996646,0.7706824522430265,0.7598226977788934,0.7617123092959349,0.7778005964769917,0.7645274928762297,0.00878372850807582,6,0.7704485679568595,0.7735364474318636,0.7523739712566367,0.7774026380656563,0.7887488211871697,0.7725020891796371,0.011818626467042646
13,0.8312337398529053,0.28915037319337583,0.0036341667175292967,2.100271471279101e-05,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.6486769830255319,0.6616378232809094,0.6583090318400875,0.6506851658822663,0.6543365774234513,0.6547293281642709,0.004768506566174144,259,0.6654290765834978,0.6476730703616054,0.6489256324203619,0.6644240459341247,0.6446260164896292,0.6542155683578439,0.008862313337259793
14,0.9723021984100342,0.46217415813355733,0.003865766525268555,5.348625248265833e-05,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.661427438398938,0.675685191588394,0.6584754714121286,0.649520673426198,0.6854868242869411,0.6661181485623177,0.012825339063035252,243,0.6712412139593699,0.6642408528879673,0.6557075589490278,0.666943244337181,0.6914072702767321,0.6699080280820555,0.011887429835429248
15,0.884903860092163,0.2414286423149464,0.003975582122802734,3.617255378947747e-05,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.6613049441368272,0.6838379675899392,0.6663299719118421,0.6606378386346169,0.6761367049388506,0.6696493115747342,0.009003048621693297,235,0.6737353312069181,0.6686927616026147,0.6584913510187572,0.6758978789582817,0.6660792833291687,0.6685793212231481,0.006134752273905186
16,1.0660508155822754,0.40698502269094455,0.0040665149688720705,2.9395144775394258e-05,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.683938489197085,0.709715702790764,0.6998578750784832,0.6608613137917602,0.6852079502163019,0.68791769090707,0.016570832827832147,208,0.6978773210140629,0.694657359099478,0.68814719860681,0.6831524451755577,0.6827548466033414,0.6893178340998499,0.006070099774812811
17,1.4786449432373048,0.7884805961497096,0.004115581512451172,3.9426100425988257e-05,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.6576306425646377,0.6949838928597555,0.7046033106870258,0.7090821988481424,0.7196033849542367,0.6971781962095581,0.021300692614982634,185,0.6768676330270726,0.6815806957730427,0.6946835682831167,0.7273882454429709,0.7188948350925228,0.6998829955237451,0.020048461026005954
18,1.3061230659484864,0.638842507221604,0.004210948944091797,7.6396247701374e-05,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.6971789216189347,0.7071784532198229,0.7408854269457904,0.7018970382303085,0.6958914485643978,0.7086076678087689,0.01662136210334323,170,0.7102426427465172,0.708189984893441,0.7325049832822262,0.7216151643508859,0.7007480009031809,0.7146601552352503,0.011151103970676384
19,1.4707286834716797,0.4679121116695366,0.004180383682250976,1.8731508575751957e-05,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.731366530725666,0.7472227616706375,0.7535260190443711,0.7207605525548292,0.7306977516189712,0.7367159511026061,0.011936525856645496,125,0.7399873350248705,0.7498722528522517,0.7377295611062427,0.734767020726117,0.738368462843859,0.7401449265106682,0.005148929920982763
20,1.2473038673400878,0.19119557960324138,0.004275274276733398,2.5018914566277477e-05,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 9}",0.7410485771982259,0.7471288187027029,0.7515034822053072,0.7284447813681207,0.7259063077968816,0.738807980054081,0.010092094759131661,118,0.759614780610706,0.738441692430804,0.7417872297340408,0.7476391681559278,0.7334663646721556,0.7441898471207268,0.008984801803546496
21,1.228741455078125,0.29032632034737005,0.0043064594268798825,2.4829712564129814e-05,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.7367870662900526,0.7401537506927306,0.756490617018466,0.7165311075312971,0.7577232441603743,0.7415368339495513,0.015068326970210663,109,0.743795251356601,0.7378307206577823,0.746502998952521,0.7302434499336204,0.7617926761166437,0.7440330194034337,0.010489837702092284
