,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.2582528114318848,0.057531681257919375,0.0008087158203125,2.2517621904597462e-06,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.5711405529953917,0.34130184331797236,0.6633640552995392,0.7028735632183908,0.7364303959131545,0.6015127414877137,0.142401506959249,19,0.6295087764908927,0.29972058157602116,0.6911075774301672,0.7586012457005236,0.7513780727204915,0.6260632507836192,0.16971287429980406
12,0.257796573638916,0.05666149067498642,0.0008125782012939453,9.252852735853662e-06,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.5711405529953917,0.34130184331797236,0.6633640552995392,0.7028735632183908,0.7364303959131545,0.6015127414877137,0.142401506959249,19,0.6295087764908927,0.29972058157602116,0.6911075774301672,0.7586012457005236,0.7513780727204915,0.6260632507836192,0.16971287429980406
13,0.25859827995300294,0.05707040422325875,0.0008170604705810547,1.1430175585251573e-05,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.5711405529953917,0.34130184331797236,0.6633640552995392,0.7028735632183908,0.7364303959131545,0.6015127414877137,0.142401506959249,19,0.6295087764908927,0.29972058157602116,0.6911075774301672,0.7586012457005236,0.7513780727204915,0.6260632507836192,0.16971287429980406
14,0.2584857940673828,0.05708500794791023,0.0008090019226074218,4.244654290059641e-06,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.5711405529953917,0.34130184331797236,0.6633640552995392,0.7028735632183908,0.7364303959131545,0.6015127414877137,0.142401506959249,19,0.6295087764908927,0.29972058157602116,0.6911075774301672,0.7586012457005236,0.7513780727204915,0.6260632507836192,0.16971287429980406
15,0.25798606872558594,0.056862999595336514,0.0008120059967041016,9.47263148638841e-06,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.5711405529953917,0.34130184331797236,0.6633640552995392,0.7028735632183908,0.7364303959131545,0.6015127414877137,0.142401506959249,19,0.6295087764908927,0.29972058157602116,0.6911075774301672,0.7586012457005236,0.7513780727204915,0.6260632507836192,0.16971287429980406
16,0.25836610794067383,0.056432227957146405,0.0008121490478515625,1.133890287973797e-05,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.5711405529953917,0.34130184331797236,0.6633640552995392,0.7028735632183908,0.7364303959131545,0.6015127414877137,0.142401506959249,19,0.6295087764908927,0.29972058157602116,0.6911075774301672,0.7586012457005236,0.7513780727204915,0.6260632507836192,0.16971287429980406
17,0.2579845905303955,0.057214339319729524,0.0008038043975830078,5.685370849910309e-06,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.5711405529953917,0.34130184331797236,0.6633640552995392,0.7028735632183908,0.7364303959131545,0.6015127414877137,0.142401506959249,19,0.6295087764908927,0.29972058157602116,0.6911075774301672,0.7586012457005236,0.7513780727204915,0.6260632507836192,0.16971287429980406
18,0.2588387966156006,0.05666034881301185,0.0008100032806396485,5.374951088318577e-06,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.5711405529953917,0.34130184331797236,0.6633640552995392,0.7028735632183908,0.7364303959131545,0.6015127414877137,0.142401506959249,19,0.6295087764908927,0.29972058157602116,0.6911075774301672,0.7586012457005236,0.7513780727204915,0.6260632507836192,0.16971287429980406
19,0.024162673950195314,0.008263839808366428,0.0006067276000976563,7.525109796204417e-05,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.24999999999999997,0.25,0.2500000000000001,0.3166666666666667,0.24999999999999992,0.2631756756756757,0.026547691968752906,306,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.27758896441423436,0.25,0.2555177928828469,0.01103558576569375
20,0.02021312713623047,0.004751566494546869,0.0005222797393798828,4.0313077906350484e-05,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.25,0.25,0.3018817204301077,0.3,0.24999999999999992,0.2703106836675385,0.02495264789889499,304,0.24999999999999994,0.24999999999999994,0.3032786885245902,0.2895008663201386,0.25,0.26855591096894577,0.023140129349269234
21,0.017400693893432618,0.0004037972208956943,0.0004975318908691407,8.244457928633016e-06,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.24999999999999997,0.24999999999999997,0.2500000000000001,0.25,0.24999999999999994,0.25,5.825633763784216e-17,333,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.25,0.25,0.25,4.2998752849492583e-17
22,0.028306055068969726,0.005576458740532461,0.0005154132843017579,8.411007393731575e-06,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.24740783410138245,0.24999999999999997,0.29752304147465447,0.37857142857142856,0.33518518518518514,0.3011292578580885,0.050299627253558285,272,0.2760301284891448,0.24999999999999994,0.2711194801358736,0.3377829048560756,0.35679805458768876,0.2983461136137565,0.04134858974931415
23,0.048945140838623044,0.021542494294213583,0.0005173206329345704,1.2937498113653228e-05,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.3206221198156682,0.21428571428571427,0.2351190476190477,0.27112068965517244,0.20545977011494249,0.24953135267199505,0.042316720087367775,369,0.26111739979228415,0.2699647223915328,0.2421615488786926,0.2692358290236786,0.19302762088441933,0.24710142419412148,0.028835701573220317
24,0.06683778762817383,0.0018911860527234883,0.0005313873291015625,3.2347488495542086e-05,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.25,0.25,0.2500000000000001,0.25,0.2592592592592592,0.25181431431431434,0.0036752510367178085,324,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.25,0.25,0.25,4.2998752849492583e-17
25,0.05948243141174316,0.02288631086267787,0.000525808334350586,7.4691636082463355e-06,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.22033410138248846,0.41935483870967744,0.5099462365591401,0.4630541871921182,0.2694444444444444,0.37648508516660634,0.11234631103536417,153,0.2296738887647978,0.3932053751353303,0.5694787591147692,0.4473001888653276,0.3285641100702576,0.39364446439009654,0.1139461547915911
26,0.07752032279968261,0.0021236441615915453,0.0005528450012207032,3.7967557992180176e-05,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.25,0.25,0.2500000000000001,0.4110016420361248,0.24999999999999992,0.2818195812807882,0.06411332998857688,299,0.24999999999999994,0.24999999999999994,0.25000000000000006,0.4750679976325013,0.25,0.29501359952650025,0.09002719905300052
27,0.08758654594421386,0.006329236018060774,0.0005143165588378906,4.119608128825222e-06,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.30933179723502296,0.2528801843317972,0.3865591397849464,0.3130952380952381,0.2847701149425287,0.30934366826503923,0.0443377445441849,263,0.30881914972824054,0.2772690045417318,0.48388347363757206,0.35234452664539456,0.27130170340827253,0.3387235715922423,0.07806865458834576
